Days,Animals,Grasses,UnoccupiedFields,PopularGenome,AverageEnergy,AverageLifespanDeadAnimals
0,50,1,2499,[5, 0, 4, 2, 4, 2, 6, 7],50.0,0.0
1,50,11,2489,[5, 0, 4, 2, 4, 2, 6, 7],48.0,0.0
2,50,21,2479,[5, 0, 4, 2, 4, 2, 6, 7],47.0,0.0
3,50,31,2469,[5, 0, 4, 2, 4, 2, 6, 7],45.0,0.0
4,50,40,2460,[5, 0, 4, 2, 4, 2, 6, 7],45.0,0.0
5,50,50,2450,[5, 0, 4, 2, 4, 2, 6, 7],44.0,0.0
6,50,59,2441,[5, 0, 4, 2, 4, 2, 6, 7],43.0,0.0
7,50,68,2432,[5, 0, 4, 2, 4, 2, 6, 7],43.0,0.0
8,50,77,2423,[5, 0, 4, 2, 4, 2, 6, 7],42.0,0.0
9,50,86,2414,[5, 0, 4, 2, 4, 2, 6, 7],42.0,0.0
10,50,95,2405,[5, 0, 4, 2, 4, 2, 6, 7],42.0,0.0
11,49,105,2395,[5, 0, 4, 2, 4, 2, 6, 7],41.0,10.0
12,49,112,2388,[5, 0, 4, 2, 4, 2, 6, 7],43.0,10.0
13,49,121,2379,[5, 0, 4, 2, 4, 2, 6, 7],43.0,10.0
14,49,129,2371,[5, 0, 4, 2, 4, 2, 6, 7],43.0,10.0
15,49,137,2363,[5, 0, 4, 2, 4, 2, 6, 7],44.0,10.0
16,49,146,2354,[5, 0, 4, 2, 4, 2, 6, 7],43.0,10.0
17,49,155,2345,[5, 0, 4, 2, 4, 2, 6, 7],43.0,10.0
18,49,164,2336,[5, 0, 4, 2, 4, 2, 6, 7],43.0,10.0
19,49,171,2329,[5, 0, 4, 2, 4, 2, 6, 7],44.0,10.0
20,49,178,2322,[5, 0, 4, 2, 4, 2, 6, 7],45.0,10.0
21,50,186,2314,[5, 0, 4, 2, 4, 2, 6, 7],45.0,10.0
22,50,193,2307,[5, 0, 4, 2, 4, 2, 6, 7],47.0,10.0
23,50,197,2303,[5, 0, 4, 2, 4, 2, 6, 7],50.0,10.0
24,50,204,2296,[5, 0, 4, 2, 4, 2, 6, 7],51.0,10.0
25,50,207,2293,[5, 0, 4, 2, 4, 2, 6, 7],56.0,10.0
26,51,212,2288,[5, 0, 4, 2, 4, 2, 6, 7],57.0,10.0
27,51,215,2285,[5, 0, 4, 2, 4, 2, 6, 7],62.0,10.0
28,51,219,2281,[5, 0, 4, 2, 4, 2, 6, 7],65.0,10.0
29,50,225,2275,[5, 0, 4, 2, 4, 2, 6, 7],69.0,19.0
30,50,232,2268,[5, 0, 4, 2, 4, 2, 6, 7],70.0,19.0
31,46,237,2263,[5, 0, 4, 2, 4, 2, 6, 7],79.0,26.0
