Days,Animals,Grasses,UnoccupiedFields,PopularGenome,AverageEnergy,AverageLifespanDeadAnimals
78,275,240,3110,[2, 1, 6, 1, 2, 6],91.0,34.0
79,278,232,3128,[2, 1, 6, 1, 2, 6],92.0,35.0
80,282,225,3145,[2, 1, 6, 1, 2, 6],93.0,36.0
81,282,217,3163,[2, 1, 6, 1, 2, 6],95.0,42.0
82,289,213,3177,[2, 1, 6, 1, 2, 6],94.0,42.0
83,292,207,3193,[2, 1, 6, 1, 2, 6],95.0,41.0
84,297,202,3208,[2, 1, 6, 1, 2, 6],95.0,41.0
85,303,202,3218,[3, 6, 0, 6, 2, 1],93.0,41.0
86,317,198,3232,[3, 6, 0, 6, 2, 1],90.0,41.0
87,325,198,3242,[3, 6, 0, 6, 2, 1],89.0,41.0
88,331,191,3259,[3, 6, 0, 6, 2, 1],89.0,40.0
89,335,185,3275,[4, 4, 4, 6, 2, 1],89.0,40.0
90,343,181,3289,[4, 4, 4, 6, 2, 1],88.0,39.0
91,345,172,3308,[4, 4, 4, 6, 2, 1],89.0,38.0
92,350,168,3322,[4, 4, 4, 6, 2, 1],89.0,37.0
93,358,163,3337,[4, 4, 4, 6, 2, 1],88.0,38.0
94,366,157,3353,[4, 4, 4, 6, 2, 1],87.0,38.0
95,370,148,3372,[4, 4, 4, 6, 2, 1],88.0,37.0
96,380,145,3385,[4, 4, 4, 6, 2, 1],86.0,37.0
97,386,143,3397,[4, 4, 4, 6, 2, 1],85.0,37.0
98,390,141,3409,[6, 7, 6, 6, 1, 7],85.0,37.0
99,397,141,3419,[6, 7, 6, 6, 1, 7],84.0,37.0
100,407,134,3436,[6, 7, 6, 6, 1, 7],83.0,37.0
101,414,135,3445,[6, 7, 6, 6, 1, 7],82.0,37.0
102,427,125,3465,[6, 7, 6, 6, 1, 7],80.0,37.0
103,437,121,3479,[6, 7, 6, 6, 1, 7],79.0,37.0
104,446,118,3492,[6, 7, 6, 6, 1, 7],78.0,37.0
105,452,114,3506,[6, 7, 6, 6, 1, 7],78.0,37.0
106,453,110,3520,[6, 7, 6, 6, 1, 7],78.0,41.0
107,467,111,3529,[6, 7, 6, 6, 1, 7],76.0,41.0
108,482,110,3540,[6, 7, 6, 6, 1, 7],73.0,41.0
109,492,108,3552,[3, 7, 7, 6, 0, 1],72.0,41.0
110,507,108,3562,[3, 7, 7, 6, 0, 1],70.0,41.0
111,516,99,3581,[3, 7, 7, 6, 0, 1],69.0,41.0
112,520,97,3593,[3, 7, 7, 6, 0, 1],69.0,41.0
113,526,100,3600,[3, 7, 7, 6, 0, 1],68.0,41.0
114,533,94,3616,[3, 7, 7, 6, 0, 1],68.0,41.0
115,543,87,3633,[3, 7, 7, 6, 0, 1],67.0,41.0
116,550,87,3643,[3, 7, 7, 6, 0, 1],66.0,41.0
117,560,83,3657,[3, 7, 7, 6, 0, 1],65.0,41.0
118,566,74,3676,[3, 7, 7, 6, 0, 1],65.0,41.0
119,579,72,3688,[3, 7, 7, 6, 0, 1],64.0,41.0
120,593,75,3695,[3, 7, 7, 6, 0, 1],62.0,40.0
121,605,73,3707,[3, 7, 7, 6, 0, 1],60.0,40.0
122,614,76,3714,[3, 7, 7, 6, 0, 1],59.0,40.0
123,628,78,3722,[3, 7, 7, 6, 0, 1],57.0,40.0
124,635,76,3734,[3, 7, 7, 6, 0, 1],57.0,40.0
125,640,70,3750,[3, 7, 7, 6, 0, 1],56.0,39.0
126,649,67,3763,[3, 7, 7, 6, 0, 1],56.0,39.0
127,656,67,3773,[3, 7, 7, 6, 0, 1],55.0,39.0
128,668,63,3787,[3, 7, 7, 6, 0, 1],54.0,39.0
129,678,62,3798,[3, 7, 7, 6, 0, 1],53.0,38.0
130,688,62,3808,[3, 7, 7, 6, 0, 1],52.0,39.0
131,691,59,3821,[3, 7, 7, 6, 0, 1],52.0,41.0
132,699,58,3832,[7, 4, 7, 0, 5, 1],51.0,42.0
133,702,61,3839,[7, 4, 7, 0, 5, 1],50.0,42.0
134,711,62,3848,[7, 4, 7, 0, 5, 1],49.0,41.0
135,715,58,3862,[7, 4, 7, 0, 5, 1],49.0,41.0
136,715,55,3875,[7, 4, 7, 0, 5, 1],49.0,41.0
137,725,53,3887,[7, 4, 7, 0, 5, 1],48.0,41.0
138,740,56,3894,[7, 5, 1, 0, 2, 4],46.0,41.0
139,749,56,3904,[7, 5, 1, 0, 2, 4],45.0,41.0
140,750,51,3919,[7, 5, 1, 0, 2, 4],45.0,41.0
141,758,53,3927,[7, 5, 1, 0, 2, 4],44.0,41.0
142,765,55,3935,[7, 5, 1, 0, 2, 4],44.0,41.0
143,770,56,3944,[2, 5, 0, 6, 0, 6],43.0,41.0
144,768,52,3958,[2, 5, 0, 6, 0, 6],43.0,41.0
145,762,51,3969,[2, 5, 0, 6, 0, 6],43.0,41.0
146,760,55,3975,[2, 5, 0, 6, 0, 6],42.0,41.0
147,764,56,3984,[2, 5, 0, 6, 0, 6],42.0,40.0
148,766,61,3989,[2, 5, 0, 6, 0, 6],41.0,40.0
149,774,58,4002,[2, 5, 0, 6, 0, 6],41.0,40.0
150,774,55,4015,[2, 5, 0, 6, 0, 6],40.0,40.0
151,778,53,4027,[2, 5, 0, 6, 0, 6],40.0,40.0
152,782,51,4039,[2, 5, 0, 6, 0, 6],39.0,40.0
153,780,54,4046,[2, 5, 0, 6, 0, 6],39.0,40.0
154,776,54,4056,[2, 5, 0, 6, 0, 6],39.0,40.0
155,775,53,4067,[2, 5, 0, 6, 0, 6],39.0,40.0
156,762,55,4075,[2, 5, 0, 6, 0, 6],39.0,41.0
157,755,57,4083,[2, 5, 0, 6, 0, 6],39.0,42.0
158,745,55,4095,[2, 5, 0, 6, 0, 6],39.0,42.0
159,738,54,4106,[2, 5, 0, 6, 0, 6],39.0,42.0
160,727,58,4112,[2, 5, 0, 6, 0, 6],39.0,42.0
161,716,52,4128,[2, 5, 0, 6, 0, 6],40.0,42.0
162,707,56,4134,[2, 5, 0, 6, 0, 6],40.0,42.0
163,698,55,4145,[2, 5, 0, 6, 0, 6],40.0,42.0
