Days,Animals,Grasses,UnoccupiedFields,PopularGenome,AverageEnergy,AverageLifespanDeadAnimals
0,60,0,2500,[4, 6, 0, 7, 4, 5, 2, 7],60.0,0.0
1,60,10,2490,[4, 6, 0, 7, 4, 5, 2, 7],59.0,0.0
2,60,19,2481,[4, 6, 0, 7, 4, 5, 2, 7],58.0,0.0
3,60,28,2472,[4, 6, 0, 7, 4, 5, 2, 7],58.0,0.0
4,61,37,2463,[4, 6, 0, 7, 4, 5, 2, 7],56.0,0.0
5,61,46,2454,[4, 6, 0, 7, 4, 5, 2, 7],56.0,0.0
6,62,53,2447,[4, 6, 0, 7, 4, 5, 2, 7],56.0,0.0
7,63,63,2437,[4, 6, 0, 7, 4, 5, 2, 7],53.0,0.0
8,63,72,2428,[4, 6, 0, 7, 4, 5, 2, 7],53.0,0.0
9,63,81,2419,[4, 6, 0, 7, 4, 5, 2, 7],53.0,0.0
10,63,87,2413,[4, 6, 0, 7, 4, 5, 2, 7],55.0,0.0
11,64,92,2408,[4, 6, 0, 7, 4, 5, 2, 7],57.0,10.0
12,64,100,2400,[4, 6, 0, 7, 4, 5, 2, 7],57.0,10.0
13,64,109,2391,[4, 6, 0, 7, 4, 5, 2, 7],56.0,10.0
14,64,117,2383,[4, 6, 0, 7, 4, 5, 2, 7],57.0,10.0
15,65,127,2373,[4, 6, 0, 7, 4, 5, 2, 7],55.0,10.0
16,66,137,2363,[4, 6, 0, 7, 4, 5, 2, 7],53.0,10.0
17,66,146,2354,[4, 6, 0, 7, 4, 5, 2, 7],53.0,10.0
18,66,152,2348,[4, 6, 0, 7, 4, 5, 2, 7],55.0,10.0
19,66,157,2343,[4, 6, 0, 7, 4, 5, 2, 7],57.0,10.0
20,66,163,2337,[4, 6, 0, 7, 4, 5, 2, 7],58.0,10.0
21,66,168,2332,[4, 6, 0, 7, 4, 5, 2, 7],61.0,10.0
22,66,174,2326,[4, 6, 0, 7, 4, 5, 2, 7],63.0,10.0
23,66,180,2320,[4, 6, 0, 7, 4, 5, 2, 7],65.0,10.0
24,67,188,2312,[4, 6, 0, 7, 4, 5, 2, 7],64.0,10.0
25,68,193,2307,[4, 6, 0, 7, 4, 5, 2, 7],66.0,17.0
26,67,197,2303,[4, 6, 0, 7, 4, 5, 2, 7],71.0,19.0
27,67,201,2299,[4, 6, 0, 7, 4, 5, 2, 7],74.0,19.0
28,67,205,2295,[4, 6, 0, 7, 4, 5, 2, 7],78.0,19.0
29,67,212,2288,[4, 6, 0, 7, 4, 5, 2, 7],79.0,19.0
30,67,216,2284,[4, 6, 0, 7, 4, 5, 2, 7],82.0,19.0
31,67,217,2283,[4, 6, 0, 7, 4, 5, 2, 7],88.0,19.0
32,67,226,2274,[4, 6, 0, 7, 4, 5, 2, 7],87.0,19.0
33,67,232,2268,[4, 6, 0, 7, 4, 5, 2, 7],89.0,19.0
34,67,237,2263,[4, 6, 0, 7, 4, 5, 2, 7],92.0,19.0
35,68,242,2258,[4, 6, 0, 7, 4, 5, 2, 7],93.0,19.0
36,61,245,2255,[4, 6, 0, 7, 4, 5, 2, 7],109.0,30.0
